transaction_id,date,month,product,category,unit_price_rwf,quantity,line_total_rwf,region,client_name,client_type
TXN-00176,2025-01-20,2025-01,Surgical Gloves (box of 100),Medical Supplies,4500,9,40500,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00177,2025-01-20,2025-01,Digital Thermometer,Medical Supplies,5800,5,29000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00178,2025-01-21,2025-01,Amodiaquine + Artesunate 25mg,Antimalarials,1800,19,34200,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00179,2025-01-21,2025-01,Paracetamol 500mg,Analgesics & Pain Relief,500,69,34500,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00180,2025-01-21,2025-01,Antihistamine Tablets,Cold & Flu,800,45,36000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00181,2025-01-21,2025-01,Metformin 500mg,Diabetes Care,1300,27,35100,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00182,2025-01-21,2025-01,Surgical Gloves (box of 100),Medical Supplies,4500,7,31500,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00183,2025-01-21,2025-01,Insulin Glargine Pen,Diabetes Care,9500,7,66500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00184,2025-01-21,2025-01,Surgical Gloves (box of 100),Medical Supplies,4500,6,27000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00185,2025-01-21,2025-01,Oral Rehydration Salts,Maternal & Child Health,600,59,35400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00186,2025-01-21,2025-01,Antihistamine Tablets,Cold & Flu,800,42,33600,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00187,2025-01-21,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,51,35700,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00188,2025-01-22,2025-01,Ciprofloxacin 500mg,Antibiotics,1600,24,38400,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00189,2025-01-22,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,61,42700,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00190,2025-01-22,2025-01,Quinine Sulphate 300mg,Antimalarials,1500,29,43500,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00191,2025-01-22,2025-01,Hydrocortisone Cream 15g,Dermatology,2300,20,46000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00192,2025-01-22,2025-01,Disposable Syringes (box of 50),Medical Supplies,6200,10,62000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00193,2025-01-22,2025-01,Insulin Glargine Pen,Diabetes Care,9500,5,47500,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00194,2025-01-22,2025-01,Ciprofloxacin 500mg,Antibiotics,1600,29,46400,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00195,2025-01-22,2025-01,Amodiaquine + Artesunate 25mg,Antimalarials,1800,21,37800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00196,2025-01-22,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,59,41300,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00197,2025-01-23,2025-01,Prenatal Vitamins,Maternal & Child Health,2800,8,22400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00198,2025-01-23,2025-01,Metformin 500mg,Diabetes Care,1300,18,23400,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00199,2025-01-23,2025-01,Surgical Gloves (box of 100),Medical Supplies,4500,7,31500,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00200,2025-01-23,2025-01,Antihistamine Tablets,Cold & Flu,800,31,24800,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00201,2025-01-23,2025-01,Antihistamine Tablets,Cold & Flu,800,34,27200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00202,2025-01-23,2025-01,Losartan 50mg,Antihypertensives,2100,14,29400,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00203,2025-01-23,2025-01,Metronidazole 400mg,Antibiotics,900,30,27000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00204,2025-01-23,2025-01,Metformin 500mg,Diabetes Care,1300,19,24700,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00205,2025-01-23,2025-01,Hydrocortisone Cream 15g,Dermatology,2300,11,25300,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00206,2025-01-23,2025-01,Insulin Glargine Pen,Diabetes Care,9500,6,57000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00207,2025-01-23,2025-01,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,11,27500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00208,2025-01-23,2025-01,Disposable Syringes (box of 50),Medical Supplies,6200,4,24800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00209,2025-01-23,2025-01,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,10,25000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00210,2025-01-23,2025-01,Prenatal Vitamins,Maternal & Child Health,2800,7,19600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00211,2025-01-24,2025-01,Disposable Syringes (box of 50),Medical Supplies,6200,5,31000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00212,2025-01-24,2025-01,Paracetamol 500mg,Analgesics & Pain Relief,500,78,39000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00213,2025-01-24,2025-01,Losartan 50mg,Antihypertensives,2100,19,39900,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00214,2025-01-24,2025-01,Metformin 500mg,Diabetes Care,1300,32,41600,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00215,2025-01-24,2025-01,Paracetamol 500mg,Analgesics & Pain Relief,500,81,40500,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00216,2025-01-24,2025-01,Cough Syrup 100ml,Cold & Flu,1400,32,44800,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00217,2025-01-24,2025-01,Cough Syrup 100ml,Cold & Flu,1400,30,42000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00218,2025-01-24,2025-01,Amodiaquine + Artesunate 25mg,Antimalarials,1800,22,39600,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00219,2025-01-25,2025-01,Losartan 50mg,Antihypertensives,2100,17,35700,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00220,2025-01-25,2025-01,Digital Thermometer,Medical Supplies,5800,8,46400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00221,2025-01-25,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,47,32900,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00222,2025-01-25,2025-01,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,14,35000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00223,2025-01-25,2025-01,Amodiaquine + Artesunate 25mg,Antimalarials,1800,19,34200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00224,2025-01-25,2025-01,Surgical Gloves (box of 100),Medical Supplies,4500,10,45000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00225,2025-01-25,2025-01,Digital Thermometer,Medical Supplies,5800,5,29000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00226,2025-01-25,2025-01,Ciprofloxacin 500mg,Antibiotics,1600,22,35200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00227,2025-01-25,2025-01,Amodiaquine + Artesunate 25mg,Antimalarials,1800,19,34200,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00228,2025-01-25,2025-01,Cough Syrup 100ml,Cold & Flu,1400,26,36400,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00229,2025-01-25,2025-01,Quinine Sulphate 300mg,Antimalarials,1500,24,36000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00230,2025-01-25,2025-01,Ciprofloxacin 500mg,Antibiotics,1600,21,33600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00231,2025-01-26,2025-01,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,48,52800,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00232,2025-01-26,2025-01,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,49,53900,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00233,2025-01-26,2025-01,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,23,57500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00234,2025-01-26,2025-01,Quinine Sulphate 300mg,Antimalarials,1500,37,55500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00235,2025-01-26,2025-01,Digital Thermometer,Medical Supplies,5800,11,63800,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00236,2025-01-26,2025-01,Vitamin C 1000mg,Vitamins & Supplements,1900,27,51300,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00237,2025-01-27,2025-01,Hydrocortisone Cream 15g,Dermatology,2300,21,48300,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00238,2025-01-27,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,76,53200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00239,2025-01-27,2025-01,Antihistamine Tablets,Cold & Flu,800,66,52800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00240,2025-01-27,2025-01,Ciprofloxacin 500mg,Antibiotics,1600,35,56000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00241,2025-01-27,2025-01,Amoxicillin 500mg,Antibiotics,1200,47,56400,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00242,2025-01-27,2025-01,Metformin 500mg,Diabetes Care,1300,44,57200,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00243,2025-01-27,2025-01,Vitamin C 1000mg,Vitamins & Supplements,1900,27,51300,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00244,2025-01-28,2025-01,Metronidazole 400mg,Antibiotics,900,60,54000,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00245,2025-01-28,2025-01,Cough Syrup 100ml,Cold & Flu,1400,36,50400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00246,2025-01-28,2025-01,Cough Syrup 100ml,Cold & Flu,1400,41,57400,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00247,2025-01-28,2025-01,Amlodipine 5mg,Antihypertensives,1700,35,59500,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00248,2025-01-28,2025-01,Quinine Sulphate 300mg,Antimalarials,1500,38,57000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00249,2025-01-28,2025-01,Hydrocortisone Cream 15g,Dermatology,2300,22,50600,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00250,2025-01-28,2025-01,Disposable Syringes (box of 50),Medical Supplies,6200,9,55800,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00251,2025-01-29,2025-01,Cough Syrup 100ml,Cold & Flu,1400,37,51800,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00252,2025-01-29,2025-01,Prenatal Vitamins,Maternal & Child Health,2800,20,56000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00253,2025-01-29,2025-01,Vitamin C 1000mg,Vitamins & Supplements,1900,26,49400,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00254,2025-01-29,2025-01,Hydrocortisone Cream 15g,Dermatology,2300,24,55200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00255,2025-01-29,2025-01,Losartan 50mg,Antihypertensives,2100,27,56700,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00256,2025-01-29,2025-01,Losartan 50mg,Antihypertensives,2100,26,54600,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00257,2025-01-29,2025-01,Metformin 500mg,Diabetes Care,1300,45,58500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00258,2025-01-30,2025-01,Oral Rehydration Salts,Maternal & Child Health,600,47,28200,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00259,2025-01-30,2025-01,Antihistamine Tablets,Cold & Flu,800,35,28000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00260,2025-01-30,2025-01,Metformin 500mg,Diabetes Care,1300,21,27300,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00261,2025-01-30,2025-01,Cough Syrup 100ml,Cold & Flu,1400,19,26600,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00262,2025-01-30,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,35,24500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00263,2025-01-30,2025-01,Metformin 500mg,Diabetes Care,1300,19,24700,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00264,2025-01-30,2025-01,Cough Syrup 100ml,Cold & Flu,1400,21,29400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00265,2025-01-30,2025-01,Amlodipine 5mg,Antihypertensives,1700,15,25500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00266,2025-01-30,2025-01,Insulin Glargine Pen,Diabetes Care,9500,3,28500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00267,2025-01-30,2025-01,Insulin Glargine Pen,Diabetes Care,9500,2,19000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00268,2025-01-30,2025-01,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,10,25000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00269,2025-01-30,2025-01,Antihistamine Tablets,Cold & Flu,800,36,28800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00270,2025-01-31,2025-01,Paracetamol 500mg,Analgesics & Pain Relief,500,40,20000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00271,2025-01-31,2025-01,Digital Thermometer,Medical Supplies,5800,5,29000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00272,2025-01-31,2025-01,Prenatal Vitamins,Maternal & Child Health,2800,7,19600,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00273,2025-01-31,2025-01,Insulin Glargine Pen,Diabetes Care,9500,5,47500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00274,2025-01-31,2025-01,Insulin Glargine Pen,Diabetes Care,9500,3,28500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00275,2025-01-31,2025-01,Quinine Sulphate 300mg,Antimalarials,1500,14,21000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00276,2025-01-31,2025-01,Amlodipine 5mg,Antihypertensives,1700,15,25500,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00277,2025-01-31,2025-01,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,10,32000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00278,2025-01-31,2025-01,Vitamin C 1000mg,Vitamins & Supplements,1900,12,22800,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00279,2025-01-31,2025-01,Oral Rehydration Salts,Maternal & Child Health,600,35,21000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00280,2025-01-31,2025-01,Digital Thermometer,Medical Supplies,5800,6,34800,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00281,2025-01-31,2025-01,Vitamin C 1000mg,Vitamins & Supplements,1900,14,26600,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00282,2025-01-31,2025-01,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,8,20000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00283,2025-01-31,2025-01,Ibuprofen 400mg,Analgesics & Pain Relief,700,28,19600,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00284,2025-02-01,2025-02,Disposable Syringes (box of 50),Medical Supplies,6200,8,49600,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00285,2025-02-01,2025-02,Paracetamol 500mg,Analgesics & Pain Relief,500,119,59500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00286,2025-02-01,2025-02,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,26,65000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00287,2025-02-01,2025-02,Oral Rehydration Salts,Maternal & Child Health,600,99,59400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00288,2025-02-01,2025-02,Amoxicillin 500mg,Antibiotics,1200,47,56400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00289,2025-02-01,2025-02,Ibuprofen 400mg,Analgesics & Pain Relief,700,83,58100,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00290,2025-02-01,2025-02,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,16,51200,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00291,2025-02-02,2025-02,Coartem 20/120mg,Antimalarials,2200,9,19800,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00292,2025-02-02,2025-02,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,11,35200,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00293,2025-02-02,2025-02,Hydrocortisone Cream 15g,Dermatology,2300,11,25300,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00294,2025-02-02,2025-02,Amodiaquine + Artesunate 25mg,Antimalarials,1800,15,27000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00295,2025-02-02,2025-02,Insulin Glargine Pen,Diabetes Care,9500,4,38000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00296,2025-02-02,2025-02,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,21,23100,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00297,2025-02-02,2025-02,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,11,27500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00298,2025-02-02,2025-02,Quinine Sulphate 300mg,Antimalarials,1500,17,25500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00299,2025-02-02,2025-02,Quinine Sulphate 300mg,Antimalarials,1500,18,27000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00300,2025-02-02,2025-02,Surgical Gloves (box of 100),Medical Supplies,4500,3,13500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00301,2025-02-02,2025-02,Ciprofloxacin 500mg,Antibiotics,1600,17,27200,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00302,2025-02-02,2025-02,Quinine Sulphate 300mg,Antimalarials,1500,15,22500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00303,2025-02-02,2025-02,Prenatal Vitamins,Maternal & Child Health,2800,10,28000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00304,2025-02-02,2025-02,Antihistamine Tablets,Cold & Flu,800,32,25600,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00305,2025-02-03,2025-02,Metformin 500mg,Diabetes Care,1300,20,26000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00306,2025-02-03,2025-02,Losartan 50mg,Antihypertensives,2100,12,25200,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00307,2025-02-03,2025-02,Antihistamine Tablets,Cold & Flu,800,31,24800,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00308,2025-02-03,2025-02,Digital Thermometer,Medical Supplies,5800,2,11600,Southern Province - Huye,Huye Community Clinic,Private Clinic
